# Standard Values for Load Correction at 50 kHz
# Extracted from needle measurements of cell 62 at 50 kHz measurement and scaled with area
# To be used with HPK 6" 128ch sensors as load
# 
# Types:
#   - 0 Full
#   - 1 Guard Ring
#   - 2 Half Cell
#   - 3 Mouse Bite
#   - 4 Outer Calibration Cell
#   - 5 Inner Calibration Cell
#   - 20 Full Cell 20 micron gap
#   - 40 Full Cell 40 micron gap
#   - 60 Full Cell 60 micron gap
#   - 80 Full Cell 80 micron gap
# 
# Voltage [V] Cell Nr. [-] Type [-] Area [cm2] Resistance [Ohm] Reactance [Ohm] Capacitance [F]
# 
25.00	132	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	133	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	134	5	 0.14528	0.00E+00	-2.21301E+05	1.43836E-11
25.00	135	5	 0.14528	0.00E+00	-2.21301E+05	1.43836E-11
25.00	136	1	 0.54602	0.00E+00	-5.88806E+04	5.40602E-11
50.00	1	3	 0.37259	0.00E+00	-1.20363E+05	2.64459E-11
50.00	2	3	 0.37259	0.00E+00	-1.20363E+05	2.64459E-11
50.00	3	2	 0.53816	0.00E+00	-8.33319E+04	3.81978E-11
50.00	4	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	5	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	6	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	7	2	 0.53816	0.00E+00	-8.33319E+04	3.81978E-11
50.00	8	2	 0.53816	0.00E+00	-8.33319E+04	3.81978E-11
50.00	9	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	10	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	11	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	12	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	13	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	14	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	15	2	 0.53816	0.00E+00	-8.33319E+04	3.81978E-11
50.00	16	3	 0.37259	0.00E+00	-1.20363E+05	2.64459E-11
50.00	17	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	18	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	19	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	20	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	21	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	22	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	23	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	24	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	25	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	26	3	 0.37259	0.00E+00	-1.20363E+05	2.64459E-11
50.00	27	3	 0.37259	0.00E+00	-1.20363E+05	2.64459E-11
50.00	28	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	29	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	30	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	31	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	32	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	33	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	34	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	35	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	36	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	37	80	 1.08052	0.00E+00	-4.15037E+04	7.66944E-11
50.00	38	3	 0.37259	0.00E+00	-1.20363E+05	2.64459E-11
50.00	39	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
50.00	40	60	 1.08438	0.00E+00	-4.13560E+04	7.69682E-11
